Index	Genetic_ID	Source	Date_mean	Group_ID	Locality	Country	Latitude	Longitude	Sex
I0157.SG	I0157	SchiffelsNatureCommunications2016	1227	England_EarlyMedieval_Saxon.SG	England, South Cambridgeshire, East Anglia, Hinxton	Great Britain	52.08	0.18	F
I0159.SG	I0159	SchiffelsNatureCommunications2016	1234	England_EarlyMedieval_Saxon.SG	England, South Cambridgeshire, East Anglia, Hinxton	Great Britain	52.08	0.18	F
I0160.SG	I0160	SchiffelsNatureCommunications2016	1973	England_IA.SG	England, South Cambridgeshire, East Anglia, Hinxton	Great Britain	52.08	0.18	M
I0161.SG	I0161	SchiffelsNatureCommunications2016	1157	England_EarlyMedieval_Saxon.SG	England, South Cambridgeshire, East Anglia, Hinxton	Great Britain	52.08	0.18	F
I0769.SG	I0769	SchiffelsNatureCommunications2016	1449	England_EarlyMedieval_Saxon.SG	England, South Cambridgeshire, Oakington	Great Britain	52.261359999999996	0.06869	F
I0773.SG	I0773	SchiffelsNatureCommunications2016	1479	England_EarlyMedieval_Saxon.SG	England, South Cambridgeshire, Oakington	Great Britain	52.261359999999996	0.06869	F
I0774.SG	I0774	SchiffelsNatureCommunications2016	1469	England_EarlyMedieval_Saxon.SG	England, South Cambridgeshire, Oakington	Great Britain	52.261359999999996	0.06869	F
I0777.SG	I0777	SchiffelsNatureCommunications2016	1465	England_EarlyMedieval_Saxon.SG	England, South Cambridgeshire, Oakington	Great Britain	52.261359999999996	0.06869	F
I0789.SG	I0789	SchiffelsNatureCommunications2016	2163	England_IA.SG	England, Cambridgeshire, Linton	Great Britain	52.0991	0.27699999999999997	F
I1661	I1661	LazaridisNature2016	6539	Iran_C_SehGabi	Seh Gabi	Iran	34.5	47.96	F
I2634	I2634	OlaldeNature2018	5567	Scotland_N	Scotland, Tulach an t'Sionnach	Great Britain	58.54	-3.5980000000000003	M
I2636	I2636	OlaldeNature2018	5397	Scotland_N	Scotland, Orkney, Holm of Papa Westray North	Great Britain	59.35	-2.873	F
Falkenstein	Falkenstein	MathiesonNature2018	9161	Germany_Falkenstein	Swabian Jura, Baden-Wurttemberg, Falkenstein-Höhle	Germany	48.06	9.04	M
GoyetQ-2	GoyetQ-2	FuNature2016 + VillalbaMoucoCurrentBiology2019 merge	15077	Belgium_UP_Magdalenian	Troisieme caverne of Goyet cave	Belgium	50.446000000000005	5.008	M
Iboussieres25-1	Iboussieres25-1	MathiesonNature2018	11675	France_Iboussieres25_1	Aven des Iboussières à Malataverne, Rhône-Alpes	France	44.29	4.46	M
Iboussieres31-2	Iboussieres31-2	MathiesonNature2018	11675	France_Iboussieres31_2	Aven des Iboussières à Malataverne, Rhône-Alpes	France	44.29	4.46	M
Rochedane	Rochedane	MathiesonNature2018	13027	France_Rochedane	Rochedane	France	47.21	6.45	M
BerryAuBac	BerryAuBac	MathiesonNature2018	7237	France_BerryAuBac	Berry Au Bac	France	49.24	3.54	M
I0070	I0070	LazaridisNature2017	4000	Greece_Minoan_Lassithi	Crete, Lassithi	Greece	35.08	25.83	M
I0071	I0071	LazaridisNature2017	4000	Greece_Minoan_Lassithi	Crete, Lassithi	Greece	35.08	25.83	F
I0073	I0073	LazaridisNature2017	4000	Greece_Minoan_Lassithi	Crete, Lassithi	Greece	35.08	25.83	M
I0074	I0074	LazaridisNature2017	4000	Greece_Minoan_Lassithi	Crete, Lassithi	Greece	35.08	25.83	F
I9010	I9010	LazaridisNature2017	3250	Greece_BA_Mycenaean	Peloponnese, Galatas Apatheia	Greece	37.501	23.451	F
I9005	I9005	LazaridisNature2017	4000	Greece_Minoan_Lassithi	Crete, Lassithi	Greece	35.08	25.83	F
I9006	I9006	LazaridisNature2017	3283	Greece_BA_Mycenaean	Agia Kyriaki, Salamis	Greece	37.966284	23.495244	F
I9033	I9033	LazaridisNature2017	3296	Greece_BA_Mycenaean_Pylos	Peristeria Tryfilia, Peloponnese	Greece	36.91666667	21.7	F
I9041	I9041	LazaridisNature2017	3250	Greece_BA_Mycenaean	Peloponnese, Galatas Apatheia	Greece	37.501	23.451	M
I9123	I9123	LazaridisNature2017	3305	Greece_Crete_Armenoi	Armenoi, Crete	Greece	35.45	24.16666667	F
I9127	I9127	LazaridisNature2017	3895	Greece_Minoan_Odigitria	Crete, Heraklion, Moni Odigitria	Greece	35.05138889	24.81361111	F
I9128	I9128	LazaridisNature2017	3895	Greece_Minoan_Odigitria	Crete, Heraklion, Moni Odigitria	Greece	35.05138889	24.81361111	F
I9129	I9129	LazaridisNature2017	3895	Greece_Minoan_Odigitria	Crete, Heraklion, Moni Odigitria	Greece	35.05138889	24.81361111	F
I9130	I9130	LazaridisNature2017	3895	Greece_Minoan_Odigitria	Crete, Heraklion, Moni Odigitria	Greece	35.05138889	24.81361111	M
I9131	I9131	LazaridisNature2017	3895	Greece_Minoan_Odigitria	Crete, Heraklion, Moni Odigitria	Greece	35.05138889	24.81361111	F
ANI152	ANI152	MathiesonNature2018	6475	Bulgaria_Varna_C	Varna	Bulgaria	43.2131	27.8644	M
ANI153	ANI153	MathiesonNature2018	6434	Bulgaria_Varna_C_o2	Varna	Bulgaria	43.2131	27.8644	M
ANI160	ANI160	MathiesonNature2018	6533	Bulgaria_Varna_C	Varna	Bulgaria	43.2131	27.8644	M
ANI163	ANI163	MathiesonNature2018	6561	Bulgaria_Varna_C_contam	Varna	Bulgaria	43.2131	27.8644	F
Bul10	I12835	MathiesonNature2018	4951	Bulgaria_EBA_Ezero	Nova Zagora, Sabrano	Bulgaria	42.4296242	25.8983542	F
Bul4	Bul4	MathiesonNature2018	4895	Bulgaria_EBA_Yamnaya_o	Nova Zagora, Mednikarovo	Bulgaria	42.429624100000005	25.898354100000002	M
Bul6	Bul6	MathiesonNature2018	4450	Bulgaria_BeliBreyag_EBA	Nova Zagora, Beli Breyag	Bulgaria	42.429624	25.898354	M
Bul8	Bul8	MathiesonNature2018	4450	Bulgaria_BeliBreyag_EBA	Nova Zagora, Beli Breyag	Bulgaria	42.429624	25.898354	M
ANI159-ANI181	merge_ANI159_ANI181	MathiesonNature2018	6566	Bulgaria_Varna_C	Varna	Bulgaria	43.2131	27.8644	M
I0001	I0001	MathiesonNature2018	8025	Luxembourg_Loschbour	Echternach	Luxembourg	49.81	6.4	M
I2189	I2189	AgranatTamirCell2020	3500	Israel_MLBA_o_brother.I2200	Megiddo, Jezreel Valley	Israel	32.58472222	35.01694444	M
I2190	I2190	AgranatTamirCell2020	3351	Israel_MLBA	Megiddo, Jezreel Valley	Israel	32.58472222	35.01694444	M
I2195	I2195	AgranatTamirCell2020	3372	Israel_MLBA	Megiddo, Jezreel Valley	Israel	32.58472222	35.01694444	M
I2198	I2198	AgranatTamirCell2020	3420	Israel_MLBA	Megiddo, Jezreel Valley	Israel	32.58472222	35.01694444	M
I2199	I2199	LipsonNature2017	7069	Spain_EN	Burgos, El Prado de Pancorbo	Spain	42.6282	-3.11649	F
I2200	I2200	AgranatTamirCell2020	3500	Israel_MLBA_o	Megiddo, Jezreel Valley	Israel	32.58472222	35.01694444	F
I2201	I2201	AgranatTamirCell2020	2889	Israel_IA_o	Abel Beth Maacah	Israel	33.2603	35.5803	M
I2405_published	I2405	MathiesonNature2018	5132	Poland_Globular_Amphora_published	Kierzkowo	Poland	52.85	17.88333333	M
I2416	I2416	OlaldeNature2018	4251	England_BellBeaker_highEEF	England, Wiltshire, Amesbury Down	Great Britain	51.16	-1.77	M
I2418	I2418	OlaldeNature2018	4237	England_BellBeaker	England, Wiltshire, Amesbury Down	Great Britain	51.16	-1.77	F
I2421	I2421	OlaldeNature2018	3790	England_C_EBA	England, Tyne and Wear, Sunderland, Hasting Hill	Great Britain	54.883	-1.452	M
I2427	I2427	MathiesonNature2018	6326	Bulgaria_C	Sushina	Bulgaria	43.05888889	26.76722222	F
I2431	I2431	MathiesonNature2018	6624	Bulgaria_C	Ivanovo	Bulgaria	43.09916667	26.71944444	M
I2433	I2433	MathiesonNature2018	4950	Poland_Globular_Amphora	Kierzkowo	Poland	52.85	17.88333333	F
I2434	I2434	MathiesonNature2018	5050	Poland_Globular_Amphora	Kierzkowo	Poland	52.85	17.88333333	F
I2435_published	I2435	MathiesonNature2018	4950	Poland_Globular_Amphora_brother.I2407_son.I2433_son.I2440_published	Kierzkowo	Poland	52.85	17.88333333	M
I2440	I2440	MathiesonNature2018	4950	Poland_Globular_Amphora	Kierzkowo	Poland	52.85	17.88333333	M
I2441	I2441	MathiesonNature2018	5050	Poland_Globular_Amphora	Kierzkowo	Poland	52.85	17.88333333	M
I2457	I2457	OlaldeNature2018	4056	England_C_EBA	England, Wiltshire, Amesbury Down	Great Britain	51.16	-1.77	M
I2459	I2459	OlaldeNature2018	4231	England_BellBeaker_lowEEF	England, Wiltshire, Amesbury Down	Great Britain	51.16	-1.77	F
I2460	I2460	OlaldeNature2018	3875	England_C_EBA	England, Wiltshire, Amesbury Down	Great Britain	51.16	-1.77	F
I2463	I2463	OlaldeNature2018	3774	England_C_EBA	England, Kent, Thanet	Great Britain	51.33	1.36	F
I2467	I2467	LipsonNature2017	4327	Spain_C	Basque Country, Alava, El Sotillo	Spain	42.57	-2.62	M
I2472	I2472	OlaldeScience2019	3428	Spain_MBA	Basque Country, Araba/Álava, Laguardia, El Sotillo	Spain	42.57	-2.62	M
I2478	I2478	OlaldeNature2018	4006	Italy_North_BellBeaker_3	Emilia Romagna, Parma, Via Guidorossi	Italy	44.78	10.29	M
I0234	I0234	MathiesonNature2015	3675	Russia_Srubnaya	Samara Oblast, Volga River Valley, Samara Steppes, Rozhdestveno I	Russia	53.14	50.01	F
I0126	I0126	MathiesonNature2015	4610	Russia_MBA_Poltavka	Samara Oblast, Volga River Valley, Kutuluk River, Kutuluk III	Russia	53.31	51.15	M
I0440	I0440	MathiesonNature2015	4720	Russia_MBA_Poltavka	Samara Oblast, Volga River Valley, Sok River, Lopatino II	Russia	53.38	50.39	M
I0432	I0432	MathiesonNature2015	4695	Russia_MBA_Poltavka_o	Samara Oblast, Sok River, Potapovka I	Russia	53.66	50.67	M
I0442	I0442	NarasimhanPattersonScience2019	4350	Russia_MBA_Poltavka_contam	Samara Oblast, Volga River Valley, Bolshoi Irgiz River, Zhuravlikha I	Russia	53.38	52.12	F
I0418	I0418	MathiesonNature2015	3884	Russia_Potapovka	Samara Oblast, Volga River Valley, Samara River, Utyevka VI	Russia	52.91277778	50.99055556	F
I0434	I0434	MathiesonNature2015	6925	Russia_Khvalynsk_Eneolithic	Samara Oblast, Volga River Valley, Khvalynsk II	Russia	52.35336944	48.07836667	M
I0433	I0433	MathiesonNature2015	6561	Russia_Khvalynsk_Eneolithic	Samara Oblast, Volga River Valley, Khvalynsk II	Russia	52.35336944	48.07836667	M
I0122	I0122	MathiesonNature2015	6788	Russia_Khvalynsk_Eneolithic	Samara Oblast, Volga River Valley, Khvalynsk II	Russia	52.35336944	48.07836667	M
I0124	I0124	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	7544	Russia_HG_Samara	Samara Oblast, Volga River Valley, Sok River, Lebyazhinka	Russia	53.680623	50.675349	M
I0233	I0233	NarasimhanPattersonScience2019	3475	Russia_Srubnaya_Scythian_Sarmatian_possible	Samara Oblast, Volga River Valley, Tatarstan oblast, forest-steppe zone, Novosel'ki	Russia	48.1	54.44	M
I0370	I0370	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	4850	Russia_Samara_EBA_Yamnaya	Samara Oblast, Volga River Valley, Eastern Orenburg, Pre-Ural steppe, Ishkinovka I	Russia	51.27	58.18	M
I0441	I0441	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	4752	Russia_Samara_EBA_Yamnaya	Samara Oblast, Volga River Valley, Buzuluk, Kurmanaevka III	Russia	52.3	52.05	F
I0444	I0444	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	5003	Russia_Samara_EBA_Yamnaya	Samara Oblast, Volga River Valley, Kutuluk River, Kutuluk	Russia	53.18116111	51.2225	M
I0439	I0439	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	5021	Russia_Samara_EBA_Yamnaya	Samara Oblast, Volga River Valley, Sok River, Lopatino I	Russia	53.64	50.655	M
I0357	I0357	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	4942	Russia_Samara_EBA_Yamnaya	Samara Oblast, Volga River Valley, Sok River, Lopatino I	Russia	53.64	50.655	F
I0429	I0429	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	5074	Russia_Samara_EBA_Yamnaya	Samara Oblast, Volga River Valley, Sok River, Lopatino I	Russia	53.64	50.655	M
I0438	I0438	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	4785	Russia_Samara_EBA_Yamnaya	Samara Oblast, Volga River Valley, Samara River, Luzkhi I	Russia	53.38	50.38	M
I0574	I0574	UnterlanderNatureCommunications2017	2250	Russia_IA_EarlySarmatian	Pokrovka	Russia	51.990758	53.870167	F
I0575	I0575	UnterlanderNatureCommunications2017	2250	Russia_IA_EarlySarmatian	Pokrovka	Russia	51.990758	53.870167	M
I0840	I0840	OlaldeNature2018	4243	Portugal_C	Almonda, Galeria da Cisterna	Portugal	39.5	-8.616666667	F
I1310	I1310	OlaldeScience2019	3650	Spain_EBA	Barcelona, Sabadell, Can Roquetes	Spain	41.5373	2.1329	F
I1282	I1282	MathiesonNature2015	4550	Spain_C	Burgos, Atapuerca, El Mirador Cave	Spain	42.33333333	-3.5	M
I1302	I1302	MathiesonNature2015	4550	Spain_C_father.or.son.I1314	Burgos, Atapuerca, El Mirador Cave	Spain	42.33333333	-3.5	M
I1276	I1276	MathiesonNature2015	4550	Spain_C	Burgos, Atapuerca, El Mirador Cave	Spain	42.33333333	-3.5	F
I1284	I1284	MathiesonNature2015	4550	Spain_C	Burgos, Atapuerca, El Mirador Cave	Spain	42.33333333	-3.5	M
I1274	I1274	MathiesonNature2015	4550	Spain_C_brother.I1277	Burgos, Atapuerca, El Mirador Cave	Spain	42.33333333	-3.5	M
I1280	I1280	MathiesonNature2015	4550	Spain_C	Burgos, Atapuerca, El Mirador Cave	Spain	42.33333333	-3.5	F
I1314	I1314	MathiesonNature2015	4550	Spain_C	Burgos, Atapuerca, El Mirador Cave	Spain	42.33333333	-3.5	M
I1277	I1277	MathiesonNature2015	4403	Spain_C	Burgos, Atapuerca, El Mirador Cave	Spain	42.33333333	-3.5	M
I1272	I1272	MathiesonNature2015	4595	Spain_C	Burgos, Atapuerca, El Mirador Cave	Spain	42.33333333	-3.5	F
I1281	I1281	MathiesonNature2015	4653	Spain_C	Burgos, Atapuerca, El Mirador Cave	Spain	42.33333333	-3.5	F
I1300	I1300	MathiesonNature2015	4550	Spain_C	Burgos, Atapuerca, El Mirador Cave	Spain	42.33333333	-3.5	F
I0843	I0843	OlaldeScience2019	7858	Spain_HG_brother.I0585	Castilla y León, León, La Brana-Arintero	Spain	42.911	-5.3778	M
I0585	I0585	MathiesonNature2015 (1240k of same same sample with shotgun in Olalde2014)	7811	Spain_HG	Leon, La Brana-Arintero	Spain	42.911	-5.3778	M
Oase1_d	Oase1	FuNature2015	38033	Romania_Oase	Oase Cave	Romania	45.12	21.9	M
I0807	I0807	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	5799	Germany_MN_Baalberge	Esperstedt	Germany	51.42	11.68	M
I0559	I0559	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	5530	Germany_MN_Baalberge	Quedlinburg Site IX	Germany	51.792	11.142000000000001	M
I0560	I0560	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	5471	Germany_MN_Baalberge	Quedlinburg Site IX	Germany	51.792	11.142000000000001	F
I0785	I0785	MathiesonNature2018	6353	Bulgaria_C	Yunatsite	Bulgaria	42.232227	24.262688	F
I0781	I0781	MathiesonNature2018	6404	Bulgaria_C	Yunatsite	Bulgaria	42.232227	24.262688	F
I1546	I1546	MathiesonNature2015	4225	Germany_BellBeaker	Benzingerode-Heimburg	Germany	51.82	10.91	F
I0806	I0806	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	4217	Germany_BellBeaker	Quedlinburg Site VII	Germany	51.79	11.14	M
I0805	I0805	MathiesonNature2015	4252	Germany_BellBeaker_contam	Quedlinburg Site VII	Germany	51.79	11.14	M
I0113	I0113	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	4146	Germany_BellBeaker	Quedlinburg Site XII	Germany	51.791000000000004	11.140999999999998	F
I0112	I0112	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	4224	Germany_BellBeaker	Quedlinburg Site XII	Germany	51.791000000000004	11.140999999999998	F
I1530	I1530	MathiesonNature2015	4222	Germany_BellBeaker_1d.rel.I0111	Rothenschirmbach	Germany	51.45	11.54	M
I0111	I0111	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	4303	Germany_BellBeaker	Rothenschirmbach	Germany	51.45	11.54	F
I0108	I0108	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	4399	Germany_BellBeaker	Rothenschirmbach	Germany	51.45	11.54	F
I0462	I0462	OlaldeNature2018	4405	Spain_C_oSteppe	Burgos, Arroyal I	Spain	42.4	-3.75	F
I0460	I0460	OlaldeNature2018	4287	Spain_C	Burgos, Arroyal I	Spain	42.4	-3.75	M
I0459	I0459	OlaldeNature2018	4350	Spain_C	Burgos, Arroyal I	Spain	42.4	-3.75	F
I0457	I0457	OlaldeNature2018	4500	Spain_C	Murcia, Caravaca, Camino del Molino	Spain	38.1	-1.85	M
I0456	I0456	OlaldeNature2018	4500	Spain_C	Murcia, Caravaca, Camino del Molino	Spain	38.1	-1.85	F
I0453	I0453	OlaldeNature2018	4239	Spain_C	Murcia, Caravaca, Camino del Molino	Spain	38.1	-1.85	M
I0455	I0455	OlaldeNature2018	4737	Spain_C	Murcia, Caravaca, Camino del Molino	Spain	38.1	-1.85	M
I0263	I0263	OlaldeNature2018	4500	Spain_C	Barcelona, Cerdanyola, Paris Street	Spain	41.49194444	2.138888889	F
I1553	I1553	OlaldeNature2018	4500	Spain_C	Barcelona, Cerdanyola, Paris Street	Spain	41.49194444	2.138888889	F
I0825	I0825	OlaldeNature2018	4346	Spain_C	Barcelona, Cerdanyola, Paris Street	Spain	41.49194444	2.138888889	M
I0260	I0260	OlaldeNature2018	4500	Spain_C	Barcelona, Cerdanyola, Paris Street	Spain	41.49194444	2.138888889	F
I0261	I0261	OlaldeNature2018	4500	Spain_C	Barcelona, Cerdanyola, Paris Street	Spain	41.49194444	2.138888889	M
I0823	I0823	OlaldeNature2018	4500	Spain_C	Barcelona, Cerdanyola, Paris Street	Spain	41.49194444	2.138888889	F
I0258	I0258	OlaldeNature2018	4500	Spain_C	Barcelona, Cerdanyola, Paris Street	Spain	41.49194444	2.138888889	F
I0262	I0262	OlaldeNature2018	4500	Spain_C	Barcelona, Cerdanyola, Paris Street	Spain	41.49194444	2.138888889	F
I0257	I0257	OlaldeNature2018	4439	Spain_C	Barcelona, Cerdanyola, Paris Street	Spain	41.49194444	2.138888889	M
I0826	I0826	OlaldeNature2018	4522	Spain_C	Barcelona, Cerdanyola, Paris Street	Spain	41.49194444	2.138888889	M
I0458	I0458	OlaldeNature2018	4270	Spain_C_father.or.son.I0460	Burgos, Arroyal I	Spain	42.4	-3.75	M
I0171	I0171	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	4118	Germany_BenzigerodeHeimburg_LN	Benzingerode-Heimburg	Germany	51.82	10.91	F
I0059	I0059	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	4179	Germany_BenzigerodeHeimburg_LN	Benzingerode-Heimburg	Germany	51.82	10.91	F
I1542	I1542	MathiesonNature2015	4225	Germany_CordedWare	Esperstedt	Germany	51.42	11.68	M
I1536	I1536	MathiesonNature2015	4225	Germany_CordedWare	Esperstedt	Germany	51.42	11.68	M
I1544	I1544	MathiesonNature2015	4225	Germany_CordedWare	Esperstedt	Germany	51.42	11.68	M
I1538	I1538	MathiesonNature2015	4225	Germany_CordedWare	Esperstedt	Germany	51.42	11.68	M
I1539	I1539	MathiesonNature2015	4420	Germany_CordedWare	Esperstedt	Germany	51.42	11.68	F
I1534	I1534	MathiesonNature2015	4225	Germany_CordedWare	Esperstedt	Germany	51.42	11.68	M
I0106	I0106	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	4297	Germany_CordedWare	Esperstedt	Germany	51.42	11.68	F
I1540	I1540	MathiesonNature2015	4225	Germany_CordedWare_o	Esperstedt	Germany	51.42	11.68	M
I1541	I1541	MathiesonNature2015	4225	Germany_CordedWare_father.or.son.I1538_father.or.son.I1540	Esperstedt	Germany	51.42	11.68	M
I1532	I1532	MathiesonNature2015	4225	Germany_CordedWare	Esperstedt	Germany	51.42	11.68	M
I0049	I0049	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	4295	Germany_CordedWare	Esperstedt	Germany	51.42	11.68	F
I0211	I0211	MathiesonNature2015	8450	Russia_HG_Karelia	Karelia, Yuzhnyy Oleni Ostrov	Russia	61.65	35.65	M
I0061	I0061	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	8450	Russia_HG_Karelia	Karelia, Yuzhnyy Oleni Ostrov	Russia	61.65	35.65	M
I0550	I0550	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	4469	Germany_LN_Karsdorf	Karsdorf	Germany	51.28305556	11.65	F
I0797	I0797	MathiesonNature2015	7125	Germany_EN_LBK	Karsdorf	Germany	51.28305556	11.65	M
I0795	I0795	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	7071	Germany_EN_LBK	Karsdorf	Germany	51.28305556	11.65	M
I0176	I0176	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	7002	Hungary_MN_LBK	Szemely-Hegyes	Hungary	46.4	18.74	F
I0963	I0963	MittnikNatureCommunications2018	6950	Russia_HG_contam	Archangelsk, Popovo	Russia	61.26431656	38.9051635	M
I0802	I0802	LipsonNature2017	5163	Germany_MN_Salzmuende	Salzmünde-Schiepzig	Germany	51.53305556	11.83305556	M
